sk-learn,numpy
99248749.73226233,99248749.73226322
86347533.25555047,86347533.25555086
145305428.07895115,145305428.0789515
118588888.8260082,118588888.82600912
115250431.48205593,115250431.48205674
166280017.47182152,166280017.4718178
129449287.38060483,129449287.38060562
140163742.96877354,140163742.9687719
137286974.35145557,137286974.3514552
125810007.78461787,125810007.78461763
137680914.2356615,137680914.23566133
133419993.78631866,133419993.78632039
81964609.4589452,81964609.4589457
51165480.93739551,51165480.93739592
61521822.35933861,61521822.35933888
74076017.68121767,74076017.68121716
134388700.91150656,134388700.9115067
87307293.33620225,87307293.33620122
132145986.59447283,132145986.59447296
94627142.33377159,94627142.33377494
106843787.8552436,106843787.85524361
172878913.53850254,172878913.5385015
96684454.28809193,96684454.28809279
124781321.12812817,124781321.12812911
129101159.315388,129101159.31538819
115637982.47004461,115637982.47004597
140326905.89160112,140326905.89160255
122686631.371003,122686631.37100296
117770532.54331213,117770532.54331458
122195394.64276445,122195394.64276588
104707928.43996261,104707928.4399631
127553755.3899723,127553755.3899726
130185970.49995494,130185970.49995536
123457073.64148271,123457073.64148472
107569551.74252097,107569551.74252105
130998653.19694406,130998653.19694394
109291091.13644013,109291091.1364421
92908650.70108987,92908650.70109005
40195100.56269427,40195100.5626954
116118640.44062003,116118640.44061968
113448099.18987131,113448099.18987188
64939865.67486949,64939865.67487247
177139907.65426803,177139907.65427387
101855937.8777059,101855937.87770566
121025464.53386176,121025464.53385857
93104207.34510297,93104207.34509924
116116789.88928753,116116789.8892901
84004385.47775398,84004385.47775568
104158386.81004238,104158386.81004286
129669066.62239122,129669066.62239231
102576184.8015688,102576184.80156994
23682862.158217773,23682862.158217043
85260879.71886694,85260879.71886781
125654529.7941243,125654529.79412447
320251878.7125497,320251878.71254396
147198255.80968392,147198255.80968735
114519096.78072095,114519096.78072202
99920588.32818648,99920588.32818769
95685937.26785523,95685937.26785584
96135512.83186883,96135512.8318701
89199376.43041727,89199376.43042038
93459476.20391062,93459476.20391218
116818178.98320043,116818178.9832005
166978447.19271922,166978447.19272193
113763598.00956222,113763598.0095599
95384440.38690859,95384440.38690744
351112841.044557,351112841.0445678
140046625.6098654,140046625.60986733
128776041.83037218,128776041.83037409
81973968.4037419,81973968.40374267
107573339.2811194,107573339.28112
100472861.51462975,100472861.5146309
53495968.443964586,53495968.44396537
158069643.80506647,158069643.80506676
123040592.63282147,123040592.63282174
134438197.82819512,134438197.82819474
136207540.84551686,136207540.8455164
106573627.31643318,106573627.3164314
138855712.92458063,138855712.92457992
157842881.07997993,157842881.07998002
130620407.50389028,130620407.50389074
121072961.76526812,121072961.76526976
119104295.18076208,119104295.18076473
131903889.30459595,131903889.30459818
161088704.72600055,161088704.72599947
94871760.6064946,94871760.6064944
129618638.90398732,129618638.90398686
111777813.27793747,111777813.27793685
76569298.33047992,76569298.3304794
195001383.23769802,195001383.23770085
220734695.41073528,220734695.41073495
124527270.90155953,124527270.90155926
83539849.63929062,83539849.63929084
120401147.43032432,120401147.43032496
97809546.14368404,97809546.14368555
156696632.22003987,156696632.22004122
110454723.00736983,110454723.00737126
118974965.20253354,118974965.20253403
125140462.04523769,125140462.04523945
111894869.99180064,111894869.99179927
20836801.551045835,20836801.551045835
90719662.91877127,90719662.91877225
101708847.85219988,101708847.8522012
80005504.1553164,80005504.15531896
72129826.86371441,72129826.86371455
85325591.77542217,85325591.77542073
82241022.5591503,82241022.55914992
100431970.04115272,100431970.04115419
157579154.89410797,157579154.89410764
59485560.631177664,59485560.631178096
127375090.94040048,127375090.94040212
154656926.144334,154656926.1443338
94196323.69727433,94196323.6972756
115607048.00908399,115607048.0090847
96794164.68735835,96794164.68735886
143812795.9194984,143812795.91949853
128240794.40244097,128240794.40243807
142013525.2628677,142013525.26286864
122294028.81307799,122294028.81307971
112427169.20174813,112427169.20174912
193309177.79375637,193309177.7937585
303929381.75021076,303929381.75021434
442446332.0848328,442446332.0848398
119184533.7450254,119184533.74502523
100589351.4376202,100589351.43762083
140857527.3575766,140857527.35757905
62220218.53139764,62220218.53138473
112448347.84888503,112448347.8488841
53620743.96189356,53620743.96189407
110501626.2754547,110501626.27545367
42563801.198555365,42563801.19855563
111975644.31827581,111975644.318277
97484964.31960459,97484964.31960666
794135204.2917215,794135204.291729
65974551.88907622,65974551.88907623
116999112.72079945,116999112.72080094
98948533.9955392,98948533.99554013
283629539.54030406,283629539.54031074
121384996.69221434,121384996.69221489
109650265.15985432,109650265.15985507
80703446.94907069,80703446.9490698
120119622.20788044,120119622.2078809
146774879.54878187,146774879.54878128
81751008.66383103,81751008.66382962
78753399.46888766,78753399.46888559
188648963.95766446,188648963.95766723
583215835.6047262,583215835.6046977
169159749.34174675,169159749.3417458
143120233.68936262,143120233.68936256
102554858.45546903,102554858.45546855
100449640.7793959,100449640.77939683
141158527.01904058,141158527.01904005
133992286.36293441,133992286.36293505
79980716.28679849,79980716.28680123
113708125.58759922,113708125.58759889
147229617.36914673,147229617.36914608
86644291.1704352,86644291.17043447
71647316.44703619,71647316.44703558
104973741.96227528,104973741.96227708
100285422.6397427,100285422.63974288
85567340.7785258,85567340.7785278
108019786.79768413,108019786.79768562
108415064.89585692,108415064.89585754
90992943.65279418,90992943.65279526
133760093.91345966,133760093.91346136
76778895.93720615,76778895.9372074
155584661.8393066,155584661.8393063
272758469.6702174,272758469.6702168
30846612.24237057,30846612.242364958
57724771.22559279,57724771.225590624
163744010.3948155,163744010.39481503
155582257.02611357,155582257.02611408
119109933.6155402,119109933.61554113
75400506.13173643,75400506.13173723
113486488.5734353,113486488.57343635
100635538.21315351,100635538.21315297
100581533.57641023,100581533.57641186
155734511.70494983,155734511.7049508
302594866.40432364,302594866.4043186
198148012.7682639,198148012.76826817
24424793.154140607,24424793.15413809
104907998.60240123,104907998.60239969
98901402.1195972,98901402.11959815
67747877.14941223,67747877.14941183
170072186.6704493,170072186.6704456
112491820.78583097,112491820.7858305
78609014.60671197,78609014.60671033
99996145.14810476,99996145.14810671
65204131.828957886,65204131.82895647
97609040.71105401,97609040.71105745
93302982.77813211,93302982.77813387
574845315.799214,574845315.7992274
94806976.47849815,94806976.47850153
83144353.06983818,83144353.06983835
92494279.9421626,92494279.94216204
66650833.12901223,66650833.12901153
403662447.0670443,403662447.0670448
136775469.98008883,136775469.9800892
97821788.76163265,97821788.76163068
146566855.07801223,146566855.07801202
85337147.01533026,85337147.01533107
154549227.36833164,154549227.36833164
95308827.42890325,95308827.42890225
148610125.84088603,148610125.84088594
88134942.10685265,88134942.10685334
255526292.54542106,255526292.54541785
86430365.10615021,86430365.10614991
131085050.66066152,131085050.66066264
92166071.29301421,92166071.29301332
57369824.83153574,57369824.831536055
47776638.3938016,47776638.393802084
164143888.7441122,164143888.74411243
136826873.57408062,136826873.57408118
116547013.13003021,116547013.1300287
131071107.80706087,131071107.80706213
131787469.54178011,131787469.54178184
128931449.73872384,128931449.73872498
184293063.97375014,184293063.97375292
